Year,Month,Day,Temperature,Humidity,Wind Speed,Pressure,Precipitation
2021,08,11,30.4,40.9,9.2,991.6,0.00
2021,08,12,29.8,44.3,8.4,995.0,0.00
2021,08,13,33.1,34.7,9.5,995.4,0.00
2021,08,14,34.8,29.7,8.5,994.4,0.00
2021,08,15,32.4,30.0,12.0,993.7,0.00
2021,08,16,30.4,28.6,12.9,994.3,0.00
2021,08,17,31.1,30.4,10.6,994.2,0.00
2021,08,18,29.5,31.6,11.6,992.3,0.00
2021,08,19,25.9,46.0,10.2,990.4,0.00
2021,08,20,25.6,42.6,10.2,992.3,0.00
2021,08,21,26.2,46.3,7.4,995.4,0.00
2021,08,22,29.5,43.5,4.9,994.3,0.00
2021,08,23,31.4,38.9,7.8,990.1,0.00
2021,08,24,29.4,52.8,13.9,989.1,0.00
2021,08,25,28.5,56.4,9.5,989.7,0.00
2021,08,26,28.3,47.8,5.5,991.1,0.00
2021,08,27,27.8,45.2,13.1,992.0,0.00
2021,08,28,25.7,52.7,16.2,993.7,0.00
2021,08,29,24.4,56.5,15.7,992.4,0.00
2021,08,30,25.3,53.7,11.1,991.4,0.00
2021,08,31,27.2,45.8,5.7,991.0,0.00
2021,09,1,24.3,55.4,11.4,992.4,0.00
2021,09,2,25.7,53.5,11.3,993.8,0.00
2021,09,3,26.0,50.1,11.2,994.0,0.00
2021,09,4,26.8,47.7,5.1,991.8,0.00
2021,09,5,30.5,34.4,9.7,991.7,0.00
2021,09,6,30.2,38.2,14.8,991.5,0.00
2021,09,7,27.2,51.1,15.8,992.6,0.00
2021,09,8,24.6,59.0,15.3,994.3,0.00
2021,09,9,25.3,57.7,18.0,994.8,0.00
2021,09,10,24.3,61.8,14.4,996.3,0.00
2021,09,11,25.9,48.6,5.5,994.5,0.00
2021,09,12,27.6,39.7,8.6,990.2,0.00
2021,09,13,22.3,66.4,10.9,989.9,0.00
2021,09,14,19.0,90.2,13.3,988.1,0.00
2021,09,15,21.2,77.4,7.1,992.7,0.00
2021,09,16,22.7,71.2,6.8,995.2,0.00
2021,09,17,22.3,67.8,12.7,993.8,0.00
2021,09,18,21.4,60.9,11.6,993.9,0.00
2021,09,19,23.1,45.9,6.3,996.0,0.00
2021,09,20,23.8,48.5,9.0,995.8,0.00
2021,09,21,23.1,36.8,14.7,995.8,0.00
2021,09,22,22.2,52.1,9.5,992.9,0.00
2021,09,23,17.6,90.3,12.6,991.8,0.00
2021,09,24,20.8,69.6,11.1,990.9,0.00
2021,09,25,20.6,73.3,11.4,995.4,0.00
2021,09,26,21.4,67.0,3.7,998.8,0.00
2021,09,27,22.4,57.5,4.9,999.6,0.00
2021,09,28,20.9,71.9,13.1,999.1,0.00
2021,09,29,21.0,54.8,7.0,1001.7,0.00
2021,09,30,22.9,53.1,4.3,999.9,0.00
2021,10,1,21.8,60.4,7.3,997.9,0.00
2021,10,2,20.6,70.9,11.0,994.0,0.00
2021,10,3,19.8,63.1,23.6,991.5,0.00
2021,10,4,18.0,54.4,7.9,999.5,0.00
2021,10,5,19.7,73.6,10.9,1000.1,0.00
2021,10,6,21.8,68.6,7.5,999.2,0.00
2021,10,7,23.3,57.1,5.2,996.8,0.00
2021,10,8,22.2,53.9,3.5,995.4,0.00
2021,10,9,21.5,56.7,3.3,995.2,0.00
2021,10,10,22.1,59.0,6.4,994.6,0.00
2021,10,11,22.3,55.7,12.6,994.8,0.00
2021,10,12,21.6,58.0,6.7,994.2,0.00
2021,10,13,21.4,57.0,4.0,994.7,0.00
2021,10,14,20.6,54.4,2.9,997.3,0.00
2021,10,15,21.2,52.2,8.1,996.5,0.00
2021,10,16,20.2,55.1,8.1,995.1,0.00
2021,10,17,20.4,68.9,6.7,996.5,0.00
2021,10,18,21.8,74.4,4.3,998.9,0.00
2021,10,19,24.3,58.5,7.3,999.2,0.00
2021,10,20,22.5,59.2,7.5,999.0,0.00
2021,10,21,19.2,68.7,14.4,997.4,0.00
2021,10,22,17.6,55.2,10.3,995.7,0.00
2021,10,23,17.8,55.7,6.7,998.5,0.00
2021,10,24,17.9,53.9,4.5,999.6,0.00
2021,10,25,16.4,56.7,2.6,998.1,0.00
2021,10,26,17.4,53.1,5.7,997.8,0.00
2021,10,27,17.5,52.4,4.3,997.9,0.00
2021,10,28,16.2,59.3,6.6,994.0,0.00
2021,10,29,17.8,88.1,15.5,989.5,0.00
2021,10,30,20.3,92.8,21.8,986.8,0.00
2021,10,31,21.5,85.4,30.1,992.5,0.00
2021,11,1,17.4,82.1,16.8,994.5,0.00
2021,11,2,14.7,81.0,13.5,992.6,0.00
2021,11,3,13.3,67.0,16.1,991.0,0.00
2021,11,4,11.9,66.8,10.7,994.8,0.00
2021,11,5,12.2,58.5,8.1,1001.1,0.00
2021,11,6,11.6,54.5,12.0,1003.9,0.00
2021,11,7,11.1,58.9,4.3,1001.3,0.00
2021,11,8,13.6,66.0,4.0,997.6,0.00
2021,11,9,14.0,69.2,4.9,994.0,0.00
2021,11,10,13.5,64.9,3.8,996.1,0.00
2021,11,11,13.3,69.5,2.8,996.2,0.00
2021,11,12,11.7,74.9,3.3,995.2,0.00
2021,11,13,13.8,68.8,3.0,996.1,0.00
2021,11,14,13.5,70.9,3.3,995.8,0.00
2021,11,15,12.6,65.1,4.9,996.4,0.00
2021,11,16,12.0,67.3,5.9,996.0,0.00
2021,11,17,11.4,67.7,9.3,997.4,0.00
2021,11,18,13.1,64.9,10.4,998.9,0.00
2021,11,19,14.4,64.5,16.3,997.9,0.00
2021,11,20,13.9,80.2,12.5,996.6,0.00
2021,11,21,14.4,84.3,4.7,993.2,0.00
2021,11,22,11.6,76.7,18.8,988.1,0.00
2021,11,23,6.7,88.2,8.0,990.7,0.00
2021,11,24,9.7,76.3,10.9,992.9,0.00
2021,11,25,9.5,82.2,7.6,987.9,0.00
2021,11,26,9.5,71.4,7.9,990.9,0.00
2021,11,27,10.4,67.6,21.3,990.3,0.00
2021,11,28,9.0,63.9,17.3,999.2,0.00
2021,11,29,12.3,72.9,19.5,1001.3,0.00
2021,11,30,7.8,89.8,3.8,1004.8,0.00
2021,12,1,9.6,82.3,12.8,1000.8,0.00
2021,12,2,11.6,58.1,20.6,995.8,0.00
2021,12,3,9.8,64.9,6.5,1002.9,0.00
2021,12,4,12.2,93.0,14.3,1003.3,0.00
2021,12,5,11.1,71.0,18.4,1003.8,0.00
2021,12,6,11.2,75.5,11.0,1005.3,0.00
2021,12,7,13.7,89.0,16.7,999.2,0.00
2021,12,8,11.5,78.2,24.7,998.6,0.00
2021,12,9,12.4,80.0,19.0,1003.7,0.00
2021,12,10,14.2,83.7,21.4,1001.9,0.00
2021,12,11,13.7,76.9,4.9,1001.9,0.00
2021,12,12,12.1,77.8,8.4,1002.0,0.00
2021,12,13,13.1,71.9,9.0,1000.1,0.00
2021,12,14,12.0,69.9,8.5,1000.8,0.00
2021,12,15,10.5,70.1,8.0,1000.1,0.00
2021,12,16,10.1,65.7,12.3,1000.9,0.00
2021,12,17,10.5,70.2,9.8,1001.9,0.00
2021,12,18,10.5,72.5,10.4,1002.5,0.00
2021,12,19,12.4,70.9,16.9,998.5,0.00
2021,12,20,12.2,91.5,12.1,996.8,0.00
2021,12,21,13.1,94.3,14.5,995.2,0.00
2021,12,22,14.3,87.9,7.7,995.5,0.00
2021,12,23,14.5,94.6,6.2,994.1,0.00
2021,12,24,13.9,82.8,13.6,989.0,0.00
2021,12,25,15.0,90.1,21.3,982.7,0.00
2021,12,26,15.6,91.3,19.1,991.0,0.00
2021,12,27,16.9,83.8,18.0,996.1,0.00
2021,12,28,16.0,84.0,10.4,1002.4,0.00
2021,12,29,12.6,96.4,6.7,1003.5,0.00
2021,12,30,11.2,90.4,5.6,1001.0,0.00
2021,12,31,13.2,78.3,6.9,1003.6,0.00
2022,01,1,12.5,76.5,4.0,1004.3,0.00
2022,01,2,11.6,84.3,2.3,1006.6,0.00
2022,01,3,11.6,87.4,1.6,1003.0,0.00
2022,01,4,9.5,89.7,16.0,995.6,0.00
2022,01,5,11.2,84.2,18.9,998.6,0.00
2022,01,6,9.5,73.6,7.2,999.3,0.00
2022,01,7,9.2,77.3,5.6,1005.4,0.00
2022,01,8,7.2,83.6,4.0,1007.5,0.00
2022,01,9,9.5,85.3,13.1,1004.8,0.00
2022,01,10,14.7,79.7,10.8,1000.3,0.00
2022,01,11,11.2,88.9,5.9,1001.7,0.00
2022,01,12,9.7,77.5,7.6,1003.8,0.00
2022,01,13,9.6,67.6,15.1,1006.7,0.00
2022,01,14,8.6,69.2,13.3,1006.7,0.00
2022,01,15,10.1,70.6,8.4,1004.5,0.00
2022,01,16,8.9,73.5,4.2,1007.7,0.00
2022,01,17,7.3,73.8,6.4,1008.3,0.00
2022,01,18,8.2,69.2,5.7,1006.8,0.00
2022,01,19,7.6,69.9,2.8,1006.8,0.00
2022,01,20,7.9,65.5,5.7,1004.1,0.00
2022,01,21,8.1,68.2,4.8,1001.8,0.00
2022,01,22,8.8,65.4,14.0,1003.0,0.00
2022,01,23,9.1,70.5,11.7,1000.9,0.00
2022,01,24,9.4,73.1,10.3,1002.4,0.00
2022,01,25,9.6,68.3,9.8,1005.0,0.00
2022,01,26,10.6,69.0,12.8,1003.0,0.00
2022,01,27,12.4,63.1,12.3,1003.2,0.00
2022,01,28,11.7,56.7,13.8,1005.3,0.00
2022,01,29,14.0,36.4,16.7,1007.0,0.00
2022,01,30,11.2,48.0,6.7,1004.8,0.00
2022,01,31,11.3,53.5,5.5,1005.3,0.00
2022,02,1,10.6,56.5,4.4,1005.5,0.00
2022,02,2,11.9,59.6,4.3,1004.0,0.00
2022,02,3,10.6,70.0,3.3,1001.0,0.00
2022,02,4,12.0,78.2,10.3,1001.1,0.00
2022,02,5,11.0,74.9,5.3,1001.6,0.00
2022,02,6,11.1,67.1,5.3,1004.4,0.00
2022,02,7,12.1,58.3,6.5,1005.0,0.00
2022,02,8,13.1,56.2,9.2,1004.0,0.00
2022,02,9,13.1,61.6,6.4,1005.6,0.00
2022,02,10,12.5,62.9,3.5,1004.6,0.00
2022,02,11,14.0,62.5,5.4,1002.5,0.00
2022,02,12,12.4,75.1,8.9,1000.9,0.00
2022,02,13,11.8,78.0,11.5,998.1,0.00
2022,02,14,10.9,74.0,15.7,1000.4,0.00
2022,02,15,10.1,63.3,7.6,1006.9,0.00
2022,02,16,12.3,75.8,13.0,1007.9,0.00
2022,02,17,11.7,85.0,6.5,1004.4,0.00
2022,02,18,12.2,86.5,5.3,997.3,0.00
2022,02,19,13.7,56.0,16.9,998.2,0.00
2022,02,20,13.0,46.9,7.7,1005.7,0.00
2022,02,21,13.2,50.3,4.6,1004.9,0.00
2022,02,22,15.1,40.8,10.6,1003.8,0.00
2022,02,23,14.2,44.4,8.1,998.9,0.00
